Timestamp,Latitude,Longitude,Intensity,Location Description,Metadata
1922-10-17 12:17:05,2420,12410,0,1      詳細不明,1N
1922-10-22 00:04:00,4320,14535,0,1      詳細不明,1N
1922-10-22 19:16:11,3414,13510,0,1      詳細不明,1N
1922-10-23 02:57:25,3244,12952,0,2      詳細不明,1N
1922-10-23 04:47:25,3244,12952,0,2      詳細不明,1N
1922-10-24 16:49:42,3414,13233,0,1      詳細不明,1N
1922-10-24 23:35:096,3524,13646,0,1      詳細不明,1N
1922-10-27 23:49:24,2420,12410,0,1      詳細不明,1N
1922-10-30 13:57:24,2823,12930,0,1      詳細不明,1N
1922-10-31 11:07:15,3414,13510,0,1      詳細不明,1N
1922-11-01 06:45:47,3613,14006,0,1      詳細不明,1N
1922-11-01 10:14:06,4320,14535,0,1      詳細不明,1N
1922-11-02 10:38:49,3623,14028,0,1      詳細不明,1N
1922-11-02 22:18:57,3414,13510,0,1      詳細不明,1N
1922-11-05 03:19:00,2420,12410,0,1      詳細不明,1N
1922-11-05 18:15:06,2420,12410,0,1      詳細不明,1N
1922-11-06 07:44:34,4259,14423,0,1      詳細不明,1N
1922-11-06 10:14:30,4320,14535,0,1      詳細不明,1N
1922-11-06 17:10:21,4259,14423,0,1      詳細不明,1N
1922-11-07 09:41:48,3414,13510,0,1      詳細不明,1N
1922-11-07 13:42:47,3414,13510,0,1      詳細不明,1N
1922-11-07 22:24:48,3414,13510,0,1      詳細不明,1N
1922-11-08 11:41:56,3414,13510,0,1      詳細不明,1N
1922-11-08 12:59:18,3414,13510,0,1      詳細不明,1N
1922-11-09 14:38:47,3414,13510,0,1      詳細不明,1N
1922-11-09 18:33:46,3414,13510,0,1      詳細不明,1N
1922-11-12 04:45:42,3414,13510,0,1      詳細不明,1N
1922-11-12 16:59:16,3414,13510,0,1      詳細不明,1N
1922-11-13 16:07:28,3414,13510,0,1      詳細不明,1N
1922-11-13 16:15:34,3414,13510,0,1      詳細不明,1N
1922-11-15 01:23:23,4259,14423,0,1      詳細不明,1N
1922-11-15 23:12:10,2420,12410,0,1      詳細不明,1N
1922-11-16 08:31:07,4255,14313,0,2      詳細不明,3N
1922-11-17 02:49:27,3414,13510,0,1      詳細不明,1N
1922-11-19 03:56:52,2420,12410,0,1      詳細不明,1N
1922-11-19 17:04:40,2420,12410,0,1      詳細不明,1N
1922-11-21 02:40:51,3414,13510,0,1      詳細不明,1N
1922-11-21 11:38:46,3414,13510,0,1      詳細不明,1N
1922-11-21 11:42:41,3414,13510,0,1      詳細不明,1N
1922-11-22 02:41:33,3414,13510,0,1      詳細不明,1N
1922-11-22 13:19:06,3613,14006,0,1      詳細不明,1N
1922-11-23 21:49:30,3314,13137,0,1      詳細不明,1N
1922-11-24 12:38:08,3414,13510,0,1      詳細不明,1N
1922-11-24 14:12:47,3414,13510,0,1      詳細不明,1N
1922-11-26 00:47:41,4259,14423,0,1      詳細不明,1N
1922-11-26 11:50:35,2420,12410,0,1      詳細不明,1N
1922-11-26 14:55:45,3414,13510,0,1      詳細不明,1N
1922-11-26 22:06:00,2420,12410,0,1      詳細不明,1N
1922-11-28 22:00:10,2420,12410,0,1      詳細不明,1N
1922-11-29 16:34:41,2823,12930,0,1      詳細不明,1N
1922-12-01 15:19:55,3414,13510,0,1      詳細不明,1N
1922-12-02 23:09:01,3623,14028,0,1      詳細不明,1N
